time,likes,retweets,sentiment,count,likes_avg,retweets_avg,sentiment_avg
2011-09-17,0.0,1.0,0.2244,2.0,0.0,0.5,0.1122
2011-09-18,0.0,1.0,1.7237,5.0,0.0,0.2,0.34474
2011-09-19,0.0,0.0,0.22330000000000005,5.0,0.0,0.0,0.04466000000000001
2011-09-20,1.0,14.0,1.1274,15.0,0.06666666666666667,0.9333333333333333,0.07515999999999999
2011-09-21,1.0,5.0,-0.0044000000000000705,10.0,0.1,0.5,-0.00044000000000000706
2011-09-22,0.0,14.0,2.3226,5.0,0.0,2.8,0.46452
2011-09-23,13.0,17.0,1.4365,11.0,1.1818181818181819,1.5454545454545454,0.1305909090909091
2011-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-25,3.0,6.0,0.3612,2.0,1.5,3.0,0.1806
2011-09-26,0.0,1.0,2.7144,6.0,0.0,0.16666666666666666,0.45239999999999997
2011-09-27,1.0,21.0,2.7011,6.0,0.16666666666666666,3.5,0.4501833333333333
2011-09-28,2.0,2.0,1.8969,6.0,0.3333333333333333,0.3333333333333333,0.31615
2011-09-29,6.0,18.0,-0.04049999999999998,14.0,0.42857142857142855,1.2857142857142858,-0.0028928571428571415
2011-09-30,0.0,2.0,0.49239999999999995,5.0,0.0,0.4,0.09847999999999998
2011-10-01,2.0,26.0,3.3698,14.0,0.14285714285714285,1.8571428571428572,0.2407
2011-10-02,1.0,0.0,0.8651,1.0,1.0,0.0,0.8651
2011-10-03,2.0,12.0,0.30899999999999994,4.0,0.5,3.0,0.07724999999999999
2011-10-04,0.0,6.0,1.0498,5.0,0.0,1.2,0.20996
2011-10-05,1.0,8.0,3.1102,7.0,0.14285714285714285,1.1428571428571428,0.4443142857142857
2011-10-06,4.0,1609.0,3.1992000000000007,14.0,0.2857142857142857,114.92857142857143,0.22851428571428575
2011-10-07,2.0,4768.0,0.064,3.0,0.6666666666666666,1589.3333333333333,0.021333333333333333
2011-10-08,0.0,6.0,0.4019,4.0,0.0,1.5,0.100475
2011-10-09,0.0,1.0,1.3793,4.0,0.0,0.25,0.344825
2011-10-10,0.0,152.0,1.7503000000000002,4.0,0.0,38.0,0.43757500000000005
2011-10-11,7.0,267.0,0.2649,7.0,1.0,38.142857142857146,0.03784285714285714
2011-10-12,1.0,11.0,2.5438,11.0,0.09090909090909091,1.0,0.23125454545454546
2011-10-13,1.0,1.0,0.5267,2.0,0.5,0.5,0.26335
2011-10-14,1.0,1.0,0.6908,1.0,1.0,1.0,0.6908
2011-10-15,1.0,114.0,0.4215,3.0,0.3333333333333333,38.0,0.14049999999999999
2011-10-16,0.0,3.0,1.0472,5.0,0.0,0.6,0.20944
2011-10-17,1.0,3.0,0.25,6.0,0.16666666666666666,0.5,0.041666666666666664
2011-10-18,0.0,9.0,1.8914,5.0,0.0,1.8,0.37828
2011-10-19,0.0,1.0,-1.0486,4.0,0.0,0.25,-0.26215
2011-10-20,0.0,0.0,1.7647,7.0,0.0,0.0,0.2521
2011-10-21,1.0,13.0,1.467,8.0,0.125,1.625,0.183375
2011-10-22,0.0,0.0,0.3182,1.0,0.0,0.0,0.3182
2011-10-23,2.0,0.0,2.4339,9.0,0.2222222222222222,0.0,0.2704333333333333
2011-10-24,0.0,1.0,2.4639,8.0,0.0,0.125,0.3079875
2011-10-25,0.0,0.0,0.4329,2.0,0.0,0.0,0.21645
2011-10-26,14.0,23.0,4.5306,17.0,0.8235294117647058,1.3529411764705883,0.26650588235294115
2011-10-27,1.0,0.0,1.1262,14.0,0.07142857142857142,0.0,0.08044285714285715
2011-10-28,0.0,3.0,7.2264,15.0,0.0,0.2,0.48176
2011-10-29,1.0,5.0,0.7148000000000001,4.0,0.25,1.25,0.17870000000000003
2011-10-30,5.0,0.0,-0.30080000000000007,3.0,1.6666666666666667,0.0,-0.10026666666666668
2011-10-31,0.0,8.0,1.9364,5.0,0.0,1.6,0.38727999999999996
2011-11-01,0.0,4.0,1.7826,6.0,0.0,0.6666666666666666,0.2971
2011-11-02,3.0,3.0,0.9795999999999999,7.0,0.42857142857142855,0.42857142857142855,0.13994285714285712
2011-11-03,3.0,2.0,1.5369000000000002,4.0,0.75,0.5,0.38422500000000004
2011-11-04,2.0,2.0,3.7966999999999995,10.0,0.2,0.2,0.37966999999999995
2011-11-05,2.0,1.0,5.3041,11.0,0.18181818181818182,0.09090909090909091,0.4821909090909091
2011-11-06,0.0,153.0,5.296600000000001,12.0,0.0,12.75,0.4413833333333334
2011-11-07,2.0,1.0,0.9747,5.0,0.4,0.2,0.19494
2011-11-08,0.0,4.0,2.3072,7.0,0.0,0.5714285714285714,0.3296
2011-11-09,2.0,10.0,0.8604,5.0,0.4,2.0,0.17208
2011-11-10,0.0,6.0,0.15500000000000003,4.0,0.0,1.5,0.03875000000000001
2011-11-11,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2011-11-12,1.0,2.0,1.5612,3.0,0.3333333333333333,0.6666666666666666,0.5204
2011-11-13,0.0,0.0,0.40759999999999996,2.0,0.0,0.0,0.20379999999999998
2011-11-14,0.0,6.0,0.8313,3.0,0.0,2.0,0.2771
2011-11-15,1.0,6.0,3.0263999999999998,7.0,0.14285714285714285,0.8571428571428571,0.4323428571428571
2011-11-16,1.0,3.0,2.1033,5.0,0.2,0.6,0.42066
2011-11-17,6.0,21.0,1.9387,6.0,1.0,3.5,0.32311666666666666
2011-11-18,16.0,1052.0,1.5579,17.0,0.9411764705882353,61.88235294117647,0.09164117647058824
2011-11-19,0.0,0.0,1.2127999999999999,4.0,0.0,0.0,0.30319999999999997
2011-11-20,0.0,15.0,-0.7964,4.0,0.0,3.75,-0.1991
2011-11-21,5.0,23.0,2.2215000000000003,10.0,0.5,2.3,0.22215000000000001
2011-11-22,0.0,1.0,1.8034000000000003,7.0,0.0,0.14285714285714285,0.2576285714285715
2011-11-23,3.0,4.0,2.4465000000000003,5.0,0.6,0.8,0.48930000000000007
2011-11-24,2.0,11.0,0.8945,6.0,0.3333333333333333,1.8333333333333333,0.14908333333333332
2011-11-25,0.0,0.0,2.542,5.0,0.0,0.0,0.5084
2011-11-26,3.0,546.0,0.8066,19.0,0.15789473684210525,28.736842105263158,0.04245263157894737
2011-11-27,1.0,0.0,0.0,2.0,0.5,0.0,0.0
2011-11-28,0.0,7.0,0.8439000000000001,9.0,0.0,0.7777777777777778,0.09376666666666668
2011-11-29,0.0,2.0,1.5069,9.0,0.0,0.2222222222222222,0.16743333333333332
2011-11-30,1.0,4.0,2.2738000000000005,11.0,0.09090909090909091,0.36363636363636365,0.20670909090909095
2011-12-01,0.0,4.0,1.5775000000000001,4.0,0.0,1.0,0.39437500000000003
2011-12-02,17.0,24.0,2.3758,12.0,1.4166666666666667,2.0,0.19798333333333332
2011-12-03,1.0,6.0,1.6595,5.0,0.2,1.2,0.3319
2011-12-04,4.0,9.0,0.7953000000000001,10.0,0.4,0.9,0.07953000000000002
2011-12-05,0.0,1.0,0.20159999999999997,2.0,0.0,0.5,0.10079999999999999
2011-12-06,3.0,16.0,4.5653,16.0,0.1875,1.0,0.28533125
2011-12-07,1.0,3.0,0.44449999999999995,6.0,0.16666666666666666,0.5,0.07408333333333332
2011-12-08,1.0,11.0,1.9532,7.0,0.14285714285714285,1.5714285714285714,0.27902857142857146
2011-12-09,15.0,30.0,5.1358,17.0,0.8823529411764706,1.7647058823529411,0.30210588235294117
2011-12-10,1.0,0.0,-0.1955,6.0,0.16666666666666666,0.0,-0.03258333333333333
2011-12-11,1.0,1.0,0.2715,7.0,0.14285714285714285,0.14285714285714285,0.03878571428571429
2011-12-12,2.0,3.0,0.8361000000000001,7.0,0.2857142857142857,0.42857142857142855,0.11944285714285716
2011-12-13,5.0,7.0,3.5119,8.0,0.625,0.875,0.4389875
2011-12-14,2.0,1.0,3.7386999999999997,7.0,0.2857142857142857,0.14285714285714285,0.5340999999999999
2011-12-15,1.0,2.0,1.9152,4.0,0.25,0.5,0.4788
2011-12-16,0.0,20.0,1.0034,5.0,0.0,4.0,0.20068000000000003
2011-12-17,8.0,12.0,3.7587000000000006,15.0,0.5333333333333333,0.8,0.25058
2011-12-18,1.0,5.0,0.6091,2.0,0.5,2.5,0.30455
2011-12-19,1.0,590.0,0.41550000000000004,6.0,0.16666666666666666,98.33333333333333,0.06925
2011-12-20,0.0,0.0,1.7002000000000002,3.0,0.0,0.0,0.5667333333333334
2011-12-21,4.0,16.0,2.8335000000000004,12.0,0.3333333333333333,1.3333333333333333,0.23612500000000003
2011-12-22,1.0,13.0,2.1624999999999996,8.0,0.125,1.625,0.27031249999999996
2011-12-23,0.0,0.0,0.031100000000000128,11.0,0.0,0.0,0.002827272727272739
2011-12-24,0.0,2.0,-0.5994,1.0,0.0,2.0,-0.5994
2011-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-26,0.0,3.0,1.3487,2.0,0.0,1.5,0.67435
2011-12-27,4.0,7.0,1.3812,8.0,0.5,0.875,0.17265
2011-12-28,0.0,0.0,-0.4125,2.0,0.0,0.0,-0.20625
2011-12-29,0.0,0.0,-0.2199,1.0,0.0,0.0,-0.2199
2011-12-30,1.0,1.0,0.9769000000000001,3.0,0.3333333333333333,0.3333333333333333,0.3256333333333334
2011-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-01-02,0.0,1.0,0.4588,2.0,0.0,0.5,0.2294
2012-01-03,1.0,40.0,1.5876,5.0,0.2,8.0,0.31751999999999997
2012-01-04,0.0,324.0,-0.3724,2.0,0.0,162.0,-0.1862
2012-01-05,5.0,13.0,0.9926,7.0,0.7142857142857143,1.8571428571428572,0.1418
2012-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-08,0.0,1003.0,-0.1027,3.0,0.0,334.3333333333333,-0.03423333333333333
2012-01-09,4.0,11.0,0.8609,8.0,0.5,1.375,0.1076125
2012-01-10,0.0,1.0,0.5562,4.0,0.0,0.25,0.13905
2012-01-11,0.0,10.0,-0.286,3.0,0.0,3.3333333333333335,-0.09533333333333333
2012-01-12,1.0,4.0,0.8131,9.0,0.1111111111111111,0.4444444444444444,0.09034444444444445
2012-01-13,0.0,6.0,2.4364999999999997,5.0,0.0,1.2,0.48729999999999996
2012-01-14,1.0,0.0,-0.1379999999999999,2.0,0.5,0.0,-0.06899999999999995
2012-01-15,2.0,8.0,0.0,1.0,2.0,8.0,0.0
2012-01-16,2.0,350.0,2.9172000000000002,10.0,0.2,35.0,0.29172000000000003
2012-01-17,0.0,11.0,2.0675999999999997,6.0,0.0,1.8333333333333333,0.34459999999999996
2012-01-18,1.0,15.0,3.4244000000000003,21.0,0.047619047619047616,0.7142857142857143,0.1630666666666667
2012-01-19,3.0,30.0,2.9570999999999996,7.0,0.42857142857142855,4.285714285714286,0.42244285714285706
2012-01-20,0.0,3.0,1.2966,4.0,0.0,0.75,0.32415
2012-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-22,2.0,3.0,-0.4181999999999998,6.0,0.3333333333333333,0.5,-0.06969999999999997
2012-01-23,0.0,0.0,2.3519000000000005,8.0,0.0,0.0,0.29398750000000007
2012-01-24,3.0,20.0,2.2135,10.0,0.3,2.0,0.22135
2012-01-25,2.0,11.0,-0.296,3.0,0.6666666666666666,3.6666666666666665,-0.09866666666666667
2012-01-26,11.0,16.0,1.5356999999999998,9.0,1.2222222222222223,1.7777777777777777,0.1706333333333333
2012-01-27,4.0,17.0,0.8010999999999999,9.0,0.4444444444444444,1.8888888888888888,0.0890111111111111
2012-01-28,1.0,0.0,0.8209,3.0,0.3333333333333333,0.0,0.27363333333333334
2012-01-29,0.0,1.0,0.8744,2.0,0.0,0.5,0.4372
2012-01-30,1.0,0.0,-0.4404,1.0,1.0,0.0,-0.4404
2012-01-31,0.0,0.0,-0.8762,1.0,0.0,0.0,-0.8762
2012-02-01,0.0,2.0,0.4463000000000001,5.0,0.0,0.4,0.08926000000000002
2012-02-02,6.0,57.0,3.3081,8.0,0.75,7.125,0.4135125
2012-02-03,5.0,15.0,-0.3307,6.0,0.8333333333333334,2.5,-0.05511666666666667
2012-02-04,8.0,145.0,3.3193,11.0,0.7272727272727273,13.181818181818182,0.30175454545454544
2012-02-05,8.0,1.0,1.4367,5.0,1.6,0.2,0.28734000000000004
2012-02-06,4.0,1.0,0.5527,13.0,0.3076923076923077,0.07692307692307693,0.042515384615384615
2012-02-07,3.0,107.0,0.5931000000000001,11.0,0.2727272727272727,9.727272727272727,0.05391818181818182
2012-02-08,1.0,0.0,1.3345,5.0,0.2,0.0,0.2669
2012-02-09,1.0,4.0,2.5243,7.0,0.14285714285714285,0.5714285714285714,0.3606142857142857
2012-02-10,1.0,10.0,0.3942,4.0,0.25,2.5,0.09855
2012-02-11,3.0,13.0,0.5267,2.0,1.5,6.5,0.26335
2012-02-12,0.0,3.0,0.5423,1.0,0.0,3.0,0.5423
2012-02-13,0.0,0.0,2.2608,3.0,0.0,0.0,0.7536
2012-02-14,1.0,8.0,3.7066,9.0,0.1111111111111111,0.8888888888888888,0.41184444444444446
2012-02-15,0.0,0.0,0.7269,1.0,0.0,0.0,0.7269
2012-02-16,3.0,25.0,1.118,4.0,0.75,6.25,0.2795
2012-02-17,0.0,1.0,1.6908,6.0,0.0,0.16666666666666666,0.2818
2012-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-20,1.0,21.0,1.9226999999999999,6.0,0.16666666666666666,3.5,0.32044999999999996
2012-02-21,0.0,0.0,0.7030000000000001,2.0,0.0,0.0,0.35150000000000003
2012-02-22,0.0,0.0,0.21840000000000004,2.0,0.0,0.0,0.10920000000000002
2012-02-23,2.0,5.0,0.3401,4.0,0.5,1.25,0.085025
2012-02-24,0.0,0.0,0.5574,1.0,0.0,0.0,0.5574
2012-02-25,2.0,30.0,0.5983,9.0,0.2222222222222222,3.3333333333333335,0.06647777777777779
2012-02-26,4.0,3.0,1.6029,5.0,0.8,0.6,0.32058
2012-02-27,1.0,3.0,-0.0024999999999999467,4.0,0.25,0.75,-0.0006249999999999867
2012-02-28,0.0,1.0,0.0772,2.0,0.0,0.5,0.0386
2012-02-29,0.0,0.0,1.6381999999999999,4.0,0.0,0.0,0.40954999999999997
2012-03-01,0.0,7.0,0.0,1.0,0.0,7.0,0.0
2012-03-02,3.0,13.0,0.32109999999999994,5.0,0.6,2.6,0.06421999999999999
2012-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-04,0.0,0.0,0.6726,1.0,0.0,0.0,0.6726
2012-03-05,5.0,1623.0,4.2578,16.0,0.3125,101.4375,0.2661125
2012-03-06,0.0,6.0,0.461,2.0,0.0,3.0,0.2305
2012-03-07,0.0,1.0,1.779,5.0,0.0,0.2,0.3558
2012-03-08,11.0,74.0,0.02030000000000004,8.0,1.375,9.25,0.002537500000000005
2012-03-09,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-03-10,0.0,2.0,-0.4001,5.0,0.0,0.4,-0.08002000000000001
2012-03-11,21.0,19.0,0.0,3.0,7.0,6.333333333333333,0.0
2012-03-12,1.0,0.0,0.0,2.0,0.5,0.0,0.0
2012-03-13,1.0,19.0,0.5507,6.0,0.16666666666666666,3.1666666666666665,0.09178333333333333
2012-03-14,1.0,3.0,0.5628,7.0,0.14285714285714285,0.42857142857142855,0.0804
2012-03-15,4.0,16.0,0.9681,4.0,1.0,4.0,0.242025
2012-03-16,2.0,3.0,1.1626,6.0,0.3333333333333333,0.5,0.19376666666666667
2012-03-17,4.0,256.0,3.0103999999999997,14.0,0.2857142857142857,18.285714285714285,0.2150285714285714
2012-03-18,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-03-19,4.0,70.0,-0.9769000000000001,2.0,2.0,35.0,-0.48845000000000005
2012-03-20,4.0,39.0,2.7249999999999996,10.0,0.4,3.9,0.27249999999999996
2012-03-21,2.0,175.0,1.9763,12.0,0.16666666666666666,14.583333333333334,0.16469166666666665
2012-03-22,4.0,10.0,2.411,9.0,0.4444444444444444,1.1111111111111112,0.2678888888888889
2012-03-23,3.0,11.0,2.2372,6.0,0.5,1.8333333333333333,0.3728666666666667
2012-03-24,0.0,0.0,0.4019,1.0,0.0,0.0,0.4019
2012-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-26,7.0,2662.0,0.7207,9.0,0.7777777777777778,295.77777777777777,0.08007777777777778
2012-03-27,0.0,11.0,1.7973000000000003,10.0,0.0,1.1,0.17973000000000003
2012-03-28,1.0,11.0,1.5354,8.0,0.125,1.375,0.191925
2012-03-29,20.0,79.0,2.6917,9.0,2.2222222222222223,8.777777777777779,0.2990777777777778
2012-03-30,19.0,26.0,2.7502,8.0,2.375,3.25,0.343775
2012-03-31,2.0,11.0,0.054400000000000004,5.0,0.4,2.2,0.01088
2012-04-01,3.0,3.0,-0.15910000000000002,3.0,1.0,1.0,-0.05303333333333334
2012-04-02,4.0,39.0,2.0602,11.0,0.36363636363636365,3.5454545454545454,0.1872909090909091
2012-04-03,0.0,3.0,-0.2263,1.0,0.0,3.0,-0.2263
2012-04-04,2.0,2.0,0.4172,5.0,0.4,0.4,0.08344
2012-04-05,0.0,0.0,1.1397,2.0,0.0,0.0,0.56985
2012-04-06,0.0,1.0,1.7438,2.0,0.0,0.5,0.8719
2012-04-07,0.0,0.0,1.3765,3.0,0.0,0.0,0.45883333333333337
2012-04-08,0.0,0.0,0.5859,1.0,0.0,0.0,0.5859
2012-04-09,1.0,4.0,-0.14089999999999991,3.0,0.3333333333333333,1.3333333333333333,-0.046966666666666636
2012-04-10,0.0,0.0,0.5267000000000001,2.0,0.0,0.0,0.26335000000000003
2012-04-11,0.0,1.0,0.0013000000000000789,3.0,0.0,0.3333333333333333,0.0004333333333333596
2012-04-12,4.0,11.0,1.7791,7.0,0.5714285714285714,1.5714285714285714,0.25415714285714286
2012-04-13,5.0,91.0,0.8617,3.0,1.6666666666666667,30.333333333333332,0.28723333333333334
2012-04-14,0.0,9.0,0.5859,3.0,0.0,3.0,0.1953
2012-04-15,7.0,58.0,0.4753,1.0,7.0,58.0,0.4753
2012-04-16,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2012-04-17,0.0,13.0,1.2859999999999998,5.0,0.0,2.6,0.2572
2012-04-18,2.0,21.0,0.9141999999999999,8.0,0.25,2.625,0.11427499999999999
2012-04-19,6.0,4.0,2.5362,5.0,1.2,0.8,0.50724
2012-04-20,4.0,6.0,0.7493000000000001,8.0,0.5,0.75,0.09366250000000001
2012-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-22,0.0,0.0,0.6369,1.0,0.0,0.0,0.6369
2012-04-23,7.0,0.0,0.4215,2.0,3.5,0.0,0.21075
2012-04-24,1.0,32.0,2.4176000000000006,13.0,0.07692307692307693,2.4615384615384617,0.18596923076923083
2012-04-25,2.0,18.0,4.2275,13.0,0.15384615384615385,1.3846153846153846,0.32519230769230767
2012-04-26,0.0,2.0,1.4157,6.0,0.0,0.3333333333333333,0.23595
2012-04-27,1.0,69.0,1.8419999999999994,20.0,0.05,3.45,0.09209999999999997
2012-04-28,2.0,5.0,0.6249,2.0,1.0,2.5,0.31245
2012-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-30,1.0,2.0,0.8392,4.0,0.25,0.5,0.2098
2012-05-01,9.0,201.0,2.6024000000000003,13.0,0.6923076923076923,15.461538461538462,0.2001846153846154
2012-05-02,13.0,20.0,0.9331,5.0,2.6,4.0,0.18662
2012-05-03,2.0,17.0,6.7226,14.0,0.14285714285714285,1.2142857142857142,0.48018571428571427
2012-05-04,9.0,24.0,1.0894,10.0,0.9,2.4,0.10894
2012-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-06,0.0,0.0,0.4588,1.0,0.0,0.0,0.4588
2012-05-07,1.0,2.0,0.5562,1.0,1.0,2.0,0.5562
2012-05-08,21.0,95.0,9.161100000000001,29.0,0.7241379310344828,3.2758620689655173,0.3159
2012-05-09,6.0,20.0,5.1631,12.0,0.5,1.6666666666666667,0.43025833333333335
2012-05-10,0.0,1.0,2.1905,7.0,0.0,0.14285714285714285,0.31292857142857144
2012-05-11,9.0,27.0,2.196,10.0,0.9,2.7,0.21960000000000002
2012-05-12,0.0,485.0,1.6831000000000003,6.0,0.0,80.83333333333333,0.2805166666666667
2012-05-13,2.0,6256.0,0.8418,7.0,0.2857142857142857,893.7142857142857,0.12025714285714285
2012-05-14,19.0,15.0,-1.4029,8.0,2.375,1.875,-0.1753625
2012-05-15,4.0,46.0,0.9928999999999999,4.0,1.0,11.5,0.24822499999999997
2012-05-16,1.0,418.0,1.6136999999999997,8.0,0.125,52.25,0.20171249999999996
2012-05-17,0.0,0.0,0.7096,2.0,0.0,0.0,0.3548
2012-05-18,7.0,113.0,6.5055,17.0,0.4117647058823529,6.647058823529412,0.3826764705882353
2012-05-19,0.0,2.0,0.967,5.0,0.0,0.4,0.1934
2012-05-20,0.0,2.0,0.8545,5.0,0.0,0.4,0.1709
2012-05-21,18.0,12.0,2.6994000000000007,8.0,2.25,1.5,0.3374250000000001
2012-05-22,2.0,149.0,3.1216,12.0,0.16666666666666666,12.416666666666666,0.2601333333333333
2012-05-23,10.0,13.0,4.206499999999999,14.0,0.7142857142857143,0.9285714285714286,0.3004642857142857
2012-05-24,9.0,35.0,4.2938,12.0,0.75,2.9166666666666665,0.35781666666666667
2012-05-25,7.0,2.0,5.9133,14.0,0.5,0.14285714285714285,0.4223785714285714
2012-05-26,3.0,4935.0,0.6627000000000001,7.0,0.42857142857142855,705.0,0.09467142857142859
2012-05-27,3.0,142.0,1.3959,6.0,0.5,23.666666666666668,0.23265
2012-05-28,3.0,6.0,1.1109,4.0,0.75,1.5,0.277725
2012-05-29,15.0,29.0,2.5704,7.0,2.142857142857143,4.142857142857143,0.36719999999999997
2012-05-30,8.0,44.0,3.2611000000000003,8.0,1.0,5.5,0.40763750000000004
2012-05-31,1.0,9.0,2.9641,8.0,0.125,1.125,0.3705125
2012-06-01,5.0,22.0,2.0555,5.0,1.0,4.4,0.41109999999999997
2012-06-02,0.0,1.0,0.3182,1.0,0.0,1.0,0.3182
2012-06-03,1.0,4.0,1.0074,2.0,0.5,2.0,0.5037
2012-06-04,4.0,7.0,1.0250000000000001,7.0,0.5714285714285714,1.0,0.14642857142857144
2012-06-05,4.0,1.0,4.1935,7.0,0.5714285714285714,0.14285714285714285,0.5990714285714286
2012-06-06,7.0,43.0,4.7006,14.0,0.5,3.0714285714285716,0.3357571428571428
2012-06-07,0.0,3.0,-0.4939,2.0,0.0,1.5,-0.24695
2012-06-08,1.0,4.0,1.5819999999999999,6.0,0.16666666666666666,0.6666666666666666,0.26366666666666666
2012-06-09,14.0,68.0,2.7011000000000003,10.0,1.4,6.8,0.27011
2012-06-10,0.0,7.0,-0.173,6.0,0.0,1.1666666666666667,-0.028833333333333332
2012-06-11,9.0,502.0,5.7010000000000005,15.0,0.6,33.46666666666667,0.3800666666666667
2012-06-12,2.0,2.0,1.5847,6.0,0.3333333333333333,0.3333333333333333,0.26411666666666667
2012-06-13,0.0,5.0,-0.16709999999999997,4.0,0.0,1.25,-0.04177499999999999
2012-06-14,1.0,16.0,4.252,10.0,0.1,1.6,0.42519999999999997
2012-06-15,6.0,22.0,4.0522,12.0,0.5,1.8333333333333333,0.33768333333333334
2012-06-16,0.0,7.0,1.6675000000000002,6.0,0.0,1.1666666666666667,0.2779166666666667
2012-06-17,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2012-06-18,8.0,15.0,4.1831,15.0,0.5333333333333333,1.0,0.2788733333333333
2012-06-19,1.0,0.0,2.0156,5.0,0.2,0.0,0.40312000000000003
2012-06-20,22.0,22.0,0.7633000000000001,7.0,3.142857142857143,3.142857142857143,0.10904285714285715
2012-06-21,66.0,49.0,1.2353999999999998,9.0,7.333333333333333,5.444444444444445,0.13726666666666665
2012-06-22,0.0,1.0,0.0,3.0,0.0,0.3333333333333333,0.0
2012-06-23,9.0,69.0,2.7824999999999998,9.0,1.0,7.666666666666667,0.30916666666666665
2012-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-25,11.0,91.0,1.0011999999999999,6.0,1.8333333333333333,15.166666666666666,0.16686666666666664
2012-06-26,4.0,40.0,1.9716999999999998,11.0,0.36363636363636365,3.6363636363636362,0.1792454545454545
2012-06-27,0.0,1.0,1.6496,3.0,0.0,0.3333333333333333,0.5498666666666666
2012-06-28,1.0,0.0,2.2379,6.0,0.16666666666666666,0.0,0.3729833333333333
2012-06-29,5.0,112.0,1.7937999999999998,12.0,0.4166666666666667,9.333333333333334,0.14948333333333333
2012-06-30,0.0,0.0,1.2905,9.0,0.0,0.0,0.1433888888888889
2012-07-01,17.0,100.0,1.2133,7.0,2.4285714285714284,14.285714285714286,0.17332857142857144
2012-07-02,0.0,1315.0,2.2464,11.0,0.0,119.54545454545455,0.20421818181818183
2012-07-03,8.0,13.0,1.2090999999999998,5.0,1.6,2.6,0.24181999999999998
2012-07-04,1.0,3.0,-0.1528,4.0,0.25,0.75,-0.0382
2012-07-05,0.0,0.0,-1.3922,3.0,0.0,0.0,-0.4640666666666667
2012-07-06,3.0,1.0,0.6786,4.0,0.75,0.25,0.16965
2012-07-07,6.0,48.0,0.2922,10.0,0.6,4.8,0.029220000000000003
2012-07-08,5.0,169.0,3.4439,8.0,0.625,21.125,0.4304875
2012-07-09,2.0,100.0,4.2787,9.0,0.2222222222222222,11.11111111111111,0.47541111111111106
2012-07-10,0.0,1.0,0.0,3.0,0.0,0.3333333333333333,0.0
2012-07-11,7.0,13.0,2.8802999999999996,12.0,0.5833333333333334,1.0833333333333333,0.24002499999999996
2012-07-12,3.0,9.0,2.0016,4.0,0.75,2.25,0.5004
2012-07-13,3.0,902.0,3.0442,13.0,0.23076923076923078,69.38461538461539,0.23416923076923077
2012-07-14,3.0,3.0,1.383,2.0,1.5,1.5,0.6915
2012-07-15,63.0,139.0,2.9387,10.0,6.3,13.9,0.29386999999999996
2012-07-16,2.0,11.0,0.0947,8.0,0.25,1.375,0.0118375
2012-07-17,3.0,31.0,4.3035,11.0,0.2727272727272727,2.8181818181818183,0.3912272727272727
2012-07-18,1.0,12.0,4.1872,15.0,0.06666666666666667,0.8,0.27914666666666665
2012-07-19,5.0,80.0,0.41409999999999997,6.0,0.8333333333333334,13.333333333333334,0.06901666666666666
2012-07-20,3.0,10.0,2.3855999999999997,9.0,0.3333333333333333,1.1111111111111112,0.2650666666666666
2012-07-21,10.0,29.0,2.7786,6.0,1.6666666666666667,4.833333333333333,0.4631
2012-07-22,2.0,3.0,-0.061100000000000015,6.0,0.3333333333333333,0.5,-0.010183333333333336
2012-07-23,0.0,17.0,1.4271999999999998,5.0,0.0,3.4,0.28543999999999997
2012-07-24,6.0,178.0,3.3727,10.0,0.6,17.8,0.33727
2012-07-25,0.0,34.0,1.3446999999999998,15.0,0.0,2.2666666666666666,0.08964666666666665
2012-07-26,10.0,13.0,0.8185,13.0,0.7692307692307693,1.0,0.06296153846153846
2012-07-27,12.0,224.0,6.3233999999999995,19.0,0.631578947368421,11.789473684210526,0.33281052631578945
2012-07-28,12.0,29.0,-0.5295000000000001,10.0,1.2,2.9,-0.05295000000000001
2012-07-29,6.0,4119.0,3.2960999999999996,27.0,0.2222222222222222,152.55555555555554,0.12207777777777776
2012-07-30,3.0,125.0,4.7745,12.0,0.25,10.416666666666666,0.397875
2012-07-31,1.0,15.0,2.7614,12.0,0.08333333333333333,1.25,0.23011666666666666
